Age,Workclass,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Native-Country,Income
50, Private, Some-college,10, Divorced, Craft-repair, Not-in-family, Black, Female, United-States, <=50K
24, Private, Some-college,10, Married-spouse-absent, Adm-clerical, Own-child, Black, Female, United-States, <=50K
24, Private, Some-college,10, Never-married, Machine-op-inspct, Own-child, Black, Female, United-States, <=50K
38, Local-gov, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
40, Private, Some-college,10, Never-married, Sales, Unmarried, Black, Female, United-States, <=50K
30, Private, Some-college,10, Married-civ-spouse, Tech-support, Wife, Black, Female, United-States, <=50K
30, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
39, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
31, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
32, Private, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
47, Self-emp-not-inc, Some-college,10, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
45, Private, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female, United-States, <=50K
31, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
21, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
26, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
38, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
31, Private, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female, United-States, <=50K
46, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K
23, Private, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
41, Private, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
25, Private, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Female, United-States, <=50K
38, State-gov, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
68, Private, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
44, Private, Some-college,10, Divorced, Exec-managerial, Other-relative, White, Female, United-States, <=50K
65, Private, Some-college,10, Widowed, Sales, Other-relative, White, Female, United-States, <=50K
39, Local-gov, Some-college,10, Divorced, Prof-specialty, Own-child, White, Female, United-States, <=50K
27, Self-emp-inc, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
24, Private, Some-college,10, Never-married, Craft-repair, Own-child, White, Female, United-States, <=50K
24, Private, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female, United-States, <=50K
26, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
46, Local-gov, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
45, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
48, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
33, State-gov, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
37, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
52, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
42, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female, United-States, <=50K
42, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female, United-States, <=50K
39, Private, Some-college,10, Divorced, Farming-fishing, Unmarried, White, Female, United-States, <=50K
47, Self-emp-not-inc, Some-college,10, Divorced, Other-service, Unmarried, White, Female, United-States, <=50K
41, Local-gov, Some-college,10, Divorced, Other-service, Unmarried, White, Female, United-States, <=50K
36, Private, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female, United-States, <=50K
28, Private, Some-college,10, Divorced, Sales, Unmarried, White, Female, United-States, <=50K
30, Private, Some-college,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female, United-States, <=50K
46, Private, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Female, United-States, <=50K
40, Private, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female, United-States, <=50K
24, Private, Some-college,10, Separated, Sales, Unmarried, White, Female, United-States, <=50K
51, Private, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female, United-States, <=50K
65, Self-emp-not-inc, Some-college,10, Widowed, Exec-managerial, Unmarried, White, Female, United-States, <=50K
45, Private, Some-college,10, Widowed, Other-service, Unmarried, White, Female, United-States, <=50K
24, State-gov, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
38, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States, <=50K
65, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States, <=50K
30, Private, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female, United-States, <=50K
25, Private, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male, United-States, <=50K
30, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male, United-States, <=50K
41, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male, United-States, <=50K
24, Self-emp-not-inc, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Male, United-States, <=50K
29, Private, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, Black, Male, United-States, <=50K
25, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
29, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
26, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
56, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
44, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
38, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
38, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
28, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
62, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
32, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
35, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
55, Federal-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
60, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
35, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
37, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
36, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
62, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
42, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
26, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
27, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
47, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
36, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
51, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
33, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
56, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
33, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
66, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
35, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
51, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
22, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
34, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
33, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
38, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
39, Private, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
53, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
31, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, <=50K
40, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
28, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
27, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
44, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
29, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
42, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
25, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
44, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
33, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States, <=50K
29, Private, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States, <=50K
26, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
56, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
37, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
45, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
